age,b1,b2,c10,c3,c4,c8,dow,employment,i1,i2,i3,i4,i5,marriage-status,month,n2,n3,n4,n5,n6,school,successful_sell
31,yes,no,no,False,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,single,nov,1,700,999,-0.26319905703235474,0,5 - a lot,no
47,no,no,yes,False,new,,mon,assistant,-1.1,94.601,-49.5,1.0,4963.6,single,oct,3,890,999,-1.6749390193327356,0,5 - a lot,yes
45,yes,no,no,False,new,no,fri,assistant,-0.1,93.2,-42.0,4.021,5195.8,divorced,nov,2,590,999,-0.3972065231801424,1,5 - a decent amount,no
48,yes,no,no,False,new,no,wed,assistant,-0.1,93.2,-42.0,4.12,5195.8,married,nov,2,880,999,-0.07414214770288904,1,5 - a lot,no
31,no,no,yes,False,new,,mon,assistant,-1.8,92.84299999999999,-50.0,1.56,5099.1,divorced,mar,4,520,999,-1.3285988088307898,0,5 - a lot,yes
55,no,no,no,False,new,,mon,leisure,1.4,93.444,-36.1,4.965,5228.1,married,aug,3,800,999,0.9541579837285443,0,3 - a bit more,no
42,no,no,no,unknown,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,3,950,999,1.064455934713452,0,2 - a little bit,no
41,yes,yes,no,False,new,,tue,assistant,-1.8,93.075,-47.1,1.453,5099.1,married,apr,1,610,999,1.2616961043292136,0,5 - a lot,no
56,yes,no,no,unknown,old,,fri,customer service,1.1,93.994,-36.4,4.855,5191.0,married,may,2,810,999,0.37613911256565996,0,4 - average amount,no
60,yes,no,no,False,new,,thu,laborer,-1.7,94.027,-38.3,0.899,4991.6,married,aug,2,580,999,1.0048658226414129,0,1 - almost none,no
36,yes,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.968,5228.1,single,aug,1,820,999,0.8865591940964413,0,5 - a lot,no
50,yes,no,no,False,new,,thu,cleaner,1.4,93.444,-36.1,4.962,5228.1,married,aug,12,540,999,-0.27284262906304546,0,3 - a bit more,no
39,no,no,no,False,old,,mon,none,1.4,94.465,-41.8,4.947,5228.1,married,jun,1,970,999,-1.3172512487057604,0,1 - almost none,no
36,yes,no,no,False,new,,wed,none,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,1,830,999,0.9376013492211352,0,4 - average amount,no
43,no,no,no,False,old,,fri,laborer,1.4,94.465,-41.8,4.967,5228.1,married,jun,3,560,999,-1.2858113100130195,0,1 - almost none,no
33,yes,no,no,False,new,no,tue,assistant,-1.1,94.76700000000001,-50.8,1.035,4963.6,married,nov,1,820,999,-0.11684005719489725,1,5 - a lot,no
18,yes,no,no,False,new,,mon,student,-3.0,92.713,-33.0,0.715,5023.5,single,dec,2,660,999,-1.9874381806476322,0,3 - a bit more,no
33,yes,yes,no,False,new,no,wed,customer service,-0.1,93.2,-42.0,4.12,5195.8,married,nov,1,850,999,1.0479034575271413,1,4 - average amount,no
25,no,no,no,False,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,1,530,999,0.44002157525257996,0,3 - a bit more,no
55,no,no,no,False,new,,tue,hobbyist,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,9,800,999,0.5095784232246742,0,,no
51,no,yes,no,unknown,old,,wed,self-employed,1.1,93.994,-36.4,4.859,5191.0,married,may,7,510,999,-0.4497803011074029,0,1 - almost none,no
44,yes,no,no,False,new,,fri,engineer,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,married,may,1,910,999,-0.192377214225207,0,5 - a decent amount,no
37,yes,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,6,750,999,0.31707670209407385,0,5 - a decent amount,no
34,no,no,no,False,old,,fri,cleaner,1.1,93.994,-36.4,4.864,5191.0,single,may,2,600,999,0.41693141874287193,0,5 - a lot,no
33,yes,no,no,unknown,new,,thu,assistant,-1.8,92.89299999999999,-46.2,1.266,5099.1,single,may,1,520,999,-0.8331784097316568,0,4 - average amount,no
38,no,no,yes,unknown,old,,fri,engineer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,760,999,1.3927057089956398,0,2 - a little bit,yes
43,yes,yes,no,False,new,,tue,assistant,-2.9,92.963,-40.8,1.262,5076.2,married,jun,2,620,999,-0.6960384205479506,0,5 - a lot,no
34,yes,no,yes,False,new,,thu,engineer,-1.8,93.075,-47.1,1.365,5099.1,single,apr,1,910,999,-0.22774419166065182,0,5 - a decent amount,yes
56,-1,,no,False,new,,thu,laborer,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,2,790,999,0.5883241552129633,0,1 - almost none,no
47,yes,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.968,5228.1,single,aug,4,870,999,-0.44556272593540736,0,5 - a lot,no
37,no,yes,no,unknown,old,,tue,engineer,1.1,93.994,-36.4,4.857,5191.0,single,may,1,770,999,-0.8339606518316678,0,4 - average amount,no
47,no,no,no,unknown,old,,fri,assistant,1.1,93.994,-36.4,4.864,5191.0,married,may,3,870,999,-0.20753753808431538,0,5 - a lot,no
29,yes,no,no,False,new,,mon,assistant,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,2,630,999,-0.22898441329235109,0,5 - a lot,no
52,yes,no,no,False,new,no,thu,assistant,-1.8,93.075,-47.1,1.435,5099.1,married,apr,2,530,999,0.4303792726869238,1,4 - average amount,no
34,yes,no,no,False,new,,fri,engineer,-3.4,92.649,-30.1,0.716,5017.5,married,nov,1,820,999,0.7435576061241947,0,5 - a lot,no
31,no,no,no,False,old,,mon,laborer,1.4,94.465,-41.8,4.961,5228.1,married,jun,2,940,999,-0.764236989262832,0,2 - a little bit,no
34,yes,no,no,False,new,,fri,engineer,1.4,93.444,-36.1,4.963,5228.1,married,aug,1,530,999,0.8276143880347516,0,5 - a decent amount,no
39,yes,no,no,False,new,no,mon,none,-0.1,93.2,-42.0,4.191,5195.8,married,nov,1,940,999,0.028212741723672836,1,5 - a decent amount,no
51,yes,no,no,False,old,,wed,engineer,1.1,93.994,-36.4,4.856,5191.0,married,may,2,680,999,1.3792214885367173,0,5 - a decent amount,no
65,yes,no,yes,False,new,no,fri,assistant,-1.8,93.876,-40.0,0.684,5008.7,married,may,3,690,999,0.020643009889149272,1,5 - a lot,yes
44,no,no,no,unknown,old,,wed,laborer,1.1,93.994,-36.4,4.856,5191.0,married,may,3,700,999,1.0207491987563595,0,3 - a bit more,no
27,no,no,no,False,new,,mon,self-employed,-2.9,92.20100000000001,-31.4,0.861,5076.2,single,aug,2,700,999,0.32597911012282516,0,5 - a lot,no
52,no,no,yes,False,new,no,mon,management,-3.4,92.649,-30.1,0.722,5017.5,married,nov,2,820,999,0.33435497501292727,1,2 - a little bit,yes
30,no,no,yes,False,new,,wed,hobbyist,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,1,850,999,-0.5818748951004866,0,5 - a lot,yes
31,yes,no,no,False,old,,fri,assistant,1.1,93.994,-36.4,4.864,5191.0,single,may,25,760,999,-1.3640650293060983,0,4 - average amount,no
58,no,no,no,False,old,,tue,leisure,1.4,94.465,-41.8,4.864,5228.1,married,jun,1,580,999,0.4591628048992145,0,1 - almost none,no
47,yes,no,yes,False,new,,tue,cleaner,-1.8,93.075,-47.1,1.405,5099.1,single,apr,2,900,999,0.3354717288039616,0,5 - a decent amount,yes
34,yes,no,no,False,old,yes,mon,engineer,-1.8,93.369,-34.8,0.6459999999999999,5008.7,married,mar,1,560,6,-0.5764354745939265,1,5 - a decent amount,no
23,no,no,yes,False,new,,wed,assistant,-1.8,93.075,-47.1,1.405,5099.1,single,apr,2,990,999,-0.6807940971630253,0,5 - a lot,yes
30,no,yes,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,5,510,999,-0.6309297875090657,0,3 - a bit more,no
43,no,no,no,False,old,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,3,840,999,-0.9239952357544525,0,3 - a bit more,no
21,no,no,no,False,new,,fri,customer service,-1.8,92.89299999999999,-46.2,1.25,5099.1,single,may,6,530,999,-1.5874185273208983,0,4 - average amount,no
37,yes,no,yes,False,old,,thu,assistant,1.1,93.994,-36.4,4.86,5191.0,single,may,2,960,999,0.4683649963025504,0,5 - a lot,yes
36,yes,no,no,False,old,,mon,assistant,1.1,93.994,-36.4,4.857,5191.0,divorced,may,3,930,999,-0.25903380724557806,0,4 - average amount,no
39,no,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,540,999,-0.2871268119651202,0,3 - a bit more,no
35,yes,yes,no,False,new,,thu,assistant,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,9,900,999,-0.9782506514823126,0,5 - a lot,no
27,yes,no,no,False,new,,thu,customer service,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,1,980,999,2.1448053228438213,0,4 - average amount,no
27,-1,,no,False,new,,wed,laborer,-1.8,92.89299999999999,-46.2,1.281,5099.1,married,may,2,930,999,-0.9057969237550092,0,4 - average amount,no
36,yes,yes,no,False,new,,fri,assistant,-1.8,93.075,-47.1,1.405,5099.1,single,apr,2,610,999,-1.6910424871001903,0,4 - average amount,no
34,no,no,no,False,new,no,fri,assistant,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,married,may,1,800,999,-0.33036599306371645,1,5 - a lot,no
29,yes,yes,no,unknown,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,single,jul,1,940,999,-0.5108389166589216,0,3 - a bit more,no
35,no,no,no,unknown,old,,fri,none,1.1,93.994,-36.4,4.855,5191.0,married,may,2,970,999,-0.2798555495361876,0,3 - a bit more,no
35,yes,no,no,False,new,,mon,hobbyist,1.4,93.91799999999999,-42.7,4.96,5228.1,single,jul,3,740,999,0.1728035727354155,0,5 - a lot,no
36,no,yes,no,False,old,,thu,engineer,1.4,94.465,-41.8,4.961,5228.1,single,jun,1,760,999,2.1866992086543253,0,5 - a decent amount,no
36,no,no,no,False,old,no,tue,assistant,-1.8,92.89299999999999,-46.2,1.291,5099.1,single,may,5,620,999,0.026695775965660418,1,5 - a lot,no
34,no,no,no,False,new,no,thu,customer service,-1.8,92.89299999999999,-46.2,1.266,5099.1,married,may,6,770,999,0.7916384041418865,1,4 - average amount,no
52,no,yes,no,False,old,,mon,laborer,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,19,960,999,0.6333352765993251,0,1 - almost none,no
46,no,no,no,False,new,,mon,laborer,1.4,93.444,-36.1,4.97,5228.1,married,aug,1,960,999,-0.32347829838867576,0,3 - a bit more,no
45,yes,no,no,unknown,new,,fri,cleaner,1.4,93.91799999999999,-42.7,4.957,5228.1,divorced,jul,2,600,999,-1.5196293143625959,0,1 - almost none,no
31,yes,no,no,unknown,new,,wed,engineer,1.4,93.444,-36.1,4.965,5228.1,married,aug,2,710,999,0.33186031737158533,0,5 - a decent amount,no
29,no,no,yes,False,new,,thu,assistant,-1.8,93.075,-47.1,1.41,5099.1,single,apr,2,530,999,-1.261494710524899,0,5 - a lot,yes
36,yes,no,no,False,new,,tue,engineer,1.4,93.444,-36.1,4.963,5228.1,single,aug,1,780,999,-1.3249548390382109,0,4 - average amount,no
49,yes,no,no,unknown,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,divorced,jul,1,850,999,-0.914699931577883,0,1 - almost none,no
25,no,no,yes,False,old,,mon,student,-1.1,94.199,-37.5,0.8759999999999999,4963.6,single,sep,1,510,999,-1.092019956188444,0,4 - average amount,yes
47,yes,no,no,False,new,,mon,customer service,-1.8,92.89299999999999,-46.2,1.244,5099.1,single,may,3,700,999,1.0084086507468344,0,4 - average amount,no
51,yes,no,yes,False,new,,wed,laborer,-3.0,92.713,-33.0,0.7,5023.5,married,dec,3,920,999,-0.7393608018552633,0,5 - a decent amount,yes
53,yes,no,no,False,new,no,wed,engineer,-1.8,92.89299999999999,-46.2,1.334,5099.1,divorced,may,1,910,999,0.06205512830306393,1,5 - a lot,no
30,yes,no,no,False,new,,thu,none,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,1,850,999,-0.5381869486971674,0,3 - a bit more,no
38,yes,no,no,False,new,,thu,management,-0.1,93.2,-42.0,4.0760000000000005,5195.8,married,nov,2,790,999,-0.35727328592094293,0,5 - a lot,no
58,no,no,no,unknown,new,,wed,self-employed,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,2,940,999,-0.1855187677371159,0,,no
38,yes,no,no,False,old,,thu,hobbyist,1.1,93.994,-36.4,4.855,5191.0,married,may,1,950,999,-0.1088805219498186,0,2 - a little bit,no
37,no,no,yes,False,old,,wed,assistant,-0.1,93.2,-42.0,4.12,5195.8,single,nov,1,650,999,2.0349237645228393,0,5 - a lot,yes
36,no,no,no,False,old,,tue,laborer,1.4,94.465,-41.8,4.961,5228.1,single,jun,1,950,999,0.22459607026973114,0,3 - a bit more,no
24,yes,no,no,False,old,,mon,customer service,1.1,93.994,-36.4,4.857,5191.0,married,may,3,760,999,0.8979293136794572,0,5 - a decent amount,no
53,yes,no,no,unknown,new,,thu,engineer,1.4,93.444,-36.1,4.962,5228.1,married,aug,8,680,999,-1.0644197883907847,0,5 - a decent amount,no
30,no,yes,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.968,5228.1,single,aug,4,840,999,-0.0320585685928971,0,5 - a lot,no
31,yes,no,no,False,new,,mon,cleaner,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,2,990,999,0.013410782751705725,0,4 - average amount,no
54,yes,yes,no,unknown,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.963,5228.1,divorced,jul,1,980,999,-0.4175712935037837,0,1 - almost none,no
36,yes,no,no,False,new,,wed,assistant,-1.8,92.89299999999999,-46.2,1.281,5099.1,single,may,2,910,999,0.9175151555563202,0,5 - a lot,no
24,no,no,no,False,new,,fri,student,1.4,93.91799999999999,-42.7,4.963,5228.1,single,jul,1,530,999,0.5739471963185612,0,1 - almost none,no
43,no,yes,no,False,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,2,650,999,-0.5288604880021492,0,2 - a little bit,no
44,no,yes,no,unknown,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,21,720,999,0.662287054609334,0,,no
86,yes,yes,yes,unknown,new,yes,tue,leisure,-1.1,94.199,-37.5,0.877,4963.6,married,sep,1,620,7,0.044453170357599214,4,,yes
54,yes,yes,no,False,old,,thu,assistant,1.4,94.465,-41.8,4.8660000000000005,5228.1,married,jun,2,640,999,0.19629990748206985,0,5 - a lot,no
36,no,no,no,unknown,old,,tue,assistant,1.1,93.994,-36.4,4.856,5191.0,married,may,1,510,999,0.010294493673543235,0,4 - average amount,no
39,yes,no,no,False,new,no,mon,assistant,-1.8,93.075,-47.1,1.405,5099.1,single,apr,1,990,999,0.27755906323888296,1,5 - a lot,no
29,no,no,no,False,new,,fri,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,1,930,999,0.3681919961343824,0,5 - a lot,no
50,no,no,no,unknown,new,,thu,laborer,1.4,93.444,-36.1,4.968,5228.1,married,aug,1,570,999,0.5486910294968661,0,3 - a bit more,no
48,yes,no,no,False,old,,tue,none,1.1,93.994,-36.4,4.857,5191.0,married,may,2,540,999,0.9498937896932453,0,1 - almost none,no
34,no,no,no,False,new,no,wed,assistant,-1.8,92.89299999999999,-46.2,1.27,5099.1,married,may,4,560,999,0.30770602748786563,1,5 - a lot,no
43,no,no,no,False,old,,wed,self-employed,1.1,93.994,-36.4,4.8580000000000005,5191.0,married,may,2,960,999,-1.5799589833114596,0,3 - a bit more,no
58,yes,no,no,False,new,no,wed,leisure,-1.8,92.89299999999999,-46.2,1.334,5099.1,married,may,2,500,999,0.19763924342663233,1,1 - almost none,no
55,no,no,no,unknown,new,,tue,assistant,-1.8,92.89299999999999,-46.2,1.291,5099.1,married,may,1,830,999,0.28901113676347123,0,4 - average amount,no
29,-1,,no,False,old,,fri,laborer,-1.8,92.89299999999999,-46.2,1.25,5099.1,married,may,7,740,999,-0.17742307094530702,0,2 - a little bit,no
48,no,no,no,False,new,,thu,assistant,-0.1,93.2,-42.0,4.0760000000000005,5195.8,divorced,nov,3,540,999,-1.9533857221243531,0,4 - average amount,no
25,no,no,no,unknown,old,,wed,laborer,1.4,94.465,-41.8,4.962,5228.1,married,jun,1,540,999,-0.5843703483583272,0,3 - a bit more,no
51,yes,no,no,False,old,,thu,none,1.1,93.994,-36.4,4.855,5191.0,married,may,1,550,999,-0.893762441200084,0,4 - average amount,no
28,yes,no,no,False,new,,fri,customer service,1.4,93.91799999999999,-42.7,4.962,5228.1,single,jul,1,940,999,0.14006498868814618,0,4 - average amount,no
75,no,no,yes,False,new,no,tue,leisure,-1.8,93.075,-47.1,1.405,5099.1,married,apr,1,610,999,0.5028897090925984,1,1 - almost none,yes
48,no,no,no,unknown,old,,tue,laborer,1.4,94.465,-41.8,4.864,5228.1,married,jun,5,670,999,0.4346833604891281,0,1 - almost none,no
44,yes,yes,no,unknown,old,,tue,engineer,1.1,93.994,-36.4,4.857,5191.0,divorced,may,2,970,999,-1.7581048255291443,0,3 - a bit more,no
25,no,no,no,False,old,,wed,assistant,1.4,94.465,-41.8,4.959,5228.1,married,jun,2,640,999,0.5004940969489795,0,,no
46,yes,no,no,False,old,,mon,self-employed,1.4,94.465,-41.8,4.961,5228.1,divorced,jun,1,710,999,0.6321987445596026,0,3 - a bit more,no
50,yes,no,no,unknown,old,,tue,management,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,700,999,-0.35495086062062625,0,4 - average amount,no
53,yes,no,no,unknown,new,,thu,laborer,1.4,93.91799999999999,-42.7,4.962,5228.1,married,jul,3,800,999,0.17347124638865452,0,3 - a bit more,no
35,no,no,no,False,old,,thu,assistant,1.1,93.994,-36.4,4.86,5191.0,single,may,1,850,999,0.05597269886140639,0,5 - a lot,no
44,yes,no,no,False,old,,mon,management,1.4,94.465,-41.8,4.96,5228.1,divorced,jun,8,700,999,-2.537999662832116,0,5 - a lot,no
54,yes,yes,no,False,old,,tue,management,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,1,570,999,-2.245708981083884,0,5 - a lot,no
34,no,no,no,False,new,no,mon,laborer,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,1,650,999,-1.6182643558257306,1,3 - a bit more,no
35,yes,no,no,unknown,new,,mon,laborer,-1.8,93.075,-47.1,1.405,5099.1,married,apr,1,530,999,0.844031131423054,0,1 - almost none,no
38,yes,no,no,False,new,,mon,assistant,1.4,93.91799999999999,-42.7,4.96,5228.1,divorced,jul,1,870,999,-1.9400863727518969,0,4 - average amount,no
49,yes,no,no,False,old,,fri,assistant,1.4,94.465,-41.8,4.959,5228.1,divorced,jun,1,720,999,-0.9186230621095333,0,5 - a lot,no
30,no,no,no,False,new,,thu,assistant,1.4,93.444,-36.1,4.962,5228.1,married,aug,17,700,999,0.5221082358486233,0,5 - a lot,no
38,yes,no,no,False,new,,tue,assistant,1.4,93.91799999999999,-42.7,4.962,5228.1,divorced,jul,1,890,999,-0.009834242586199884,0,5 - a lot,no
46,yes,no,no,False,old,,tue,cleaner,1.1,93.994,-36.4,4.857,5191.0,married,may,2,840,999,-0.2695123221116251,0,1 - almost none,no
43,no,no,no,False,old,,tue,hobbyist,1.1,93.994,-36.4,4.856,5191.0,married,may,1,500,999,2.5004449728369336,0,5 - a lot,no
38,no,no,no,False,old,,mon,cleaner,1.4,94.465,-41.8,4.961,5228.1,married,jun,5,750,999,1.4974768835236976,0,5 - a lot,no
40,no,no,no,False,new,,mon,laborer,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,married,may,7,660,999,-1.3297077078054755,0,1 - almost none,no
31,no,no,no,unknown,new,,tue,laborer,1.4,93.91799999999999,-42.7,4.961,5228.1,married,jul,4,900,999,-0.6277424399714895,0,3 - a bit more,no
54,no,no,no,False,old,,thu,assistant,1.4,94.465,-41.8,4.8660000000000005,5228.1,divorced,jun,1,680,999,1.6092495826355853,0,5 - a lot,no
28,no,no,yes,False,new,,mon,engineer,-1.8,92.84299999999999,-50.0,1.629,5099.1,single,mar,4,690,999,0.9184627009232234,0,5 - a lot,yes
52,yes,no,no,False,old,,thu,laborer,1.4,94.465,-41.8,4.958,5228.1,single,jun,1,600,999,0.9403454538807927,0,1 - almost none,no
47,no,no,no,unknown,old,,tue,engineer,1.4,94.465,-41.8,4.864,5228.1,single,jun,1,690,999,-0.7470400637498955,0,5 - a decent amount,no
41,yes,yes,no,False,old,,tue,assistant,1.4,94.465,-41.8,4.961,5228.1,married,jun,1,970,999,1.6762393740711568,0,5 - a lot,no
40,no,no,yes,False,new,,thu,assistant,-2.9,92.20100000000001,-31.4,0.873,5076.2,married,aug,2,890,999,-0.9305478241669867,0,4 - average amount,yes
33,yes,no,no,False,new,,wed,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,3,870,999,-0.2709936344970959,0,5 - a lot,no
43,no,yes,no,False,new,yes,tue,customer service,-2.9,92.20100000000001,-31.4,0.838,5076.2,married,aug,2,760,3,-0.21083008155359756,2,4 - average amount,no
38,no,no,no,False,old,,wed,engineer,1.1,93.994,-36.4,4.856,5191.0,married,may,1,820,999,0.5451983566283171,0,5 - a decent amount,no
51,no,no,no,unknown,new,,mon,laborer,1.4,93.91799999999999,-42.7,4.96,5228.1,married,jul,4,990,999,-1.2911114575493534,0,1 - almost none,no
38,yes,no,no,unknown,old,,mon,laborer,1.4,94.465,-41.8,4.96,5228.1,single,jun,6,670,999,0.8329179808285407,0,2 - a little bit,no
32,no,no,no,False,new,,mon,engineer,-1.8,92.89299999999999,-46.2,1.244,5099.1,married,may,6,790,999,-0.9849199820330109,0,5 - a decent amount,no
58,yes,no,no,False,old,,tue,laborer,1.1,93.994,-36.4,4.856,5191.0,married,may,2,690,999,-0.24961564067780473,0,1 - almost none,no
52,no,no,no,False,old,,mon,management,1.1,93.994,-36.4,4.857,5191.0,married,may,1,980,999,1.7033166512373328,0,5 - a lot,no
29,no,no,yes,False,old,,thu,none,-3.0,92.713,-33.0,0.7140000000000001,5023.5,married,dec,1,940,999,0.26600370462714423,0,1 - almost none,yes
50,no,no,no,False,old,,tue,assistant,1.1,93.994,-36.4,4.857,5191.0,divorced,may,1,640,999,0.7991214560760111,0,4 - average amount,no
32,yes,no,no,False,new,,tue,assistant,1.4,93.444,-36.1,4.966,5228.1,divorced,aug,1,570,999,0.5975220214250719,0,5 - a lot,no
37,yes,yes,no,False,new,,tue,assistant,-1.7,94.055,-39.8,0.7020000000000001,4991.6,single,jun,3,540,999,-0.18417074251513563,0,5 - a lot,no
42,no,no,no,unknown,old,,fri,laborer,1.1,93.994,-36.4,4.857,5191.0,married,may,1,710,999,0.6819074343765202,0,3 - a bit more,no
47,yes,no,no,False,new,,fri,assistant,1.4,93.444,-36.1,4.9639999999999995,5228.1,married,aug,2,500,999,-0.7509482883216532,0,,no
45,yes,no,no,False,old,,mon,customer service,1.1,93.994,-36.4,4.857,5191.0,married,may,1,700,999,-0.17377679373286914,0,5 - a decent amount,no
36,no,no,no,False,new,,mon,assistant,-0.1,93.2,-42.0,4.191,5195.8,married,nov,1,870,999,-1.513982475741113,0,4 - average amount,no
50,-1,,no,False,new,,fri,laborer,1.4,93.91799999999999,-42.7,4.963,5228.1,divorced,jul,2,900,999,0.6066153450701472,0,3 - a bit more,no
40,no,yes,no,unknown,old,,thu,laborer,1.4,93.91799999999999,-42.7,4.963,5228.1,married,jul,1,970,999,-0.16227050999540307,0,1 - almost none,no
